wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
6989,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,4.0,,,,5.0,,
6990,,,,,,,,,,,3.0,,,,3.0,,,,4.0,,,,,,,4.0,,,,,,5.0,,,,,
6991,,,,,,,,,3.0,,,,,4.0,4.0,,4.0,,4.0,,,,4.0,,,4.0,,,,,4.0,4.0,,,,3.0,
6992,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,3.0,,
6993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
6994,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,4.0,,,,,,,4.0,,,
6995,,,,,,,7.0,,,,4.0,,,,,,7.0,,,,,,,,,,,6.0,,,,,7.0,,,,
6996,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,
6997,,,,,,,,,,,,,4.0,3.0,4.0,3.0,4.0,,,,,,,,,,,4.0,,,,,,2.0,,,
6998,,,,,,,,,,,,1.0,,,,4.0,,,,4.0,,,,,,5.0,,,,,,6.0,,,,,
6999,,,,,,3.0,3.0,2.0,3.0,,,,3.0,,,,3.0,,4.0,,,,,,,4.0,,,,,,3.0,4.0,,,,
7000,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,,4.0,6.0,,,
7001,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,4.0,5.0,,4.0,
7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,
7004,,,,,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,,3.0,,4.0,3.0,3.0,
7005,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,6.0,,,,,
7007,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,4.0,,,,4.0,
7008,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,,,,,,
7010,,,,,,,,,,,6.0,,,,,,6.0,7.0,,,7.0,,,5.0,,,,,,7.0,,,,,,6.0,
7011,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
7012,,4.0,,,,,,,4.0,,,,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,,5.0,6.0,6.0,5.0,7.0,6.0,7.0,,6.0,,6.0,5.0
7013,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,,4.0,5.0,6.0,
7014,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,4.0,,4.0,,,4.0,5.0,,4.0,,,4.0,4.0
7016,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,4.0,
7017,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,,,,4.0,,,,5.0
7018,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,4.0,,,,,,,5.0,,,,,
7019,,,,,,4.0,,,,,,6.0,,,,,5.0,,,,,,,,,,5.0,,,,,5.0,,,,,
7021,,,,,,,,,,3.0,,,4.0,,,3.0,,3.0,,,,,3.0,,,,,,,,,4.0,,,,,
7023,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,4.0,,,,4.0,,
7024,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,
7025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,
7026,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,4.0,,,,4.0,,
7027,,,,,,5.0,4.0,6.0,6.0,,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,,,,7.0,7.0,7.0,5.0,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,
7028,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,6.0,,5.0,,,,
7029,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,7.0,,,,
7030,,3.0,,2.0,2.0,1.0,2.0,,,,,,4.0,,,3.0,3.0,4.0,4.0,4.0,,,,,4.0,,,,,,4.0,,,,5.0,,
7031,,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,,,,4.0,,,4.0,,,,,5.0,4.0
7032,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,6.0,,,,,,,7.0,,,,,
7033,,,,,,6.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,,7.0,7.0
7034,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,6.0,,,,,,
7035,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,4.0,,,,5.0,,
7036,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,6.0,,,,,,
7037,,,,,,,,,,,,,,4.0,3.0,3.0,4.0,,4.0,,,,4.0,,,,,,3.0,,,3.0,,,4.0,3.0,
7038,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,,
7042,,,,,,,4.0,,,,,4.0,,,,,5.0,,,,,,,,,,,6.0,,,,,6.0,,,,
7043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
7045,,,,,,,,,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,4.0,,,,,,,,,5.0,,,,4.0,,,,
7046,,,,,,,,,,,,,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,,,,5.0,,,,,5.0,,,,
7047,,,,,,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,,5.0,4.0
7048,,,,,,3.0,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,,6.0,,,,,,,
7049,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,3.0,,,4.0,4.0,4.0,3.0,,,4.0,
7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
7051,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,4.0,,
7053,,,,,,,,,,,,6.0,,,,6.0,,7.0,,6.0,,,,7.0,,,,,,,7.0,,,,,,7.0
7054,,,,,,,,,,5.0,,,5.0,5.0,4.0,4.0,6.0,,,,,,,,,,6.0,,,,,6.0,,,,,
7055,,,,,,,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,,,,,,,,,4.0,,,,,,,,,,
7056,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
7057,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
7058,,,,,,,,,,,,,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,,,,,,,,,,,5.0,,,,,,
7060,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0
7061,,,,,,,,,,,,,,4.0,,,4.0,4.0,3.0,,,4.0,,,4.0,4.0,,,,,,,4.0,4.0,,,
7062,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,5.0,,,,
7063,,6.0,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,,,,,4.0,,,4.0,,,,
7064,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,5.0,,4.0,,,,
7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,
7066,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,
7067,,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,,4.0,,,5.0,,,,,,,4.0,,,,5.0,
7069,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,
7070,,,,,,,4.0,3.0,3.0,3.0,3.0,,,,5.0,4.0,,,,,4.0,,,,4.0,4.0,4.0,,,5.0,,4.0,,,,,
7072,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,6.0,,,,5.0,,,,,,6.0,,,,
7073,,,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,5.0,,,,,,
7074,,,,,,,,,,,,,,,4.0,,,3.0,,,,,,,,4.0,,,,,,4.0,,,,4.0,
7075,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,4.0,,,,,,,4.0,,,4.0,,,,,,,,
7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,4.0,,,,4.0,
7078,,,,,,,5.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,,,,,,,6.0,6.0,7.0,6.0,,,,6.0,,,
7079,,,,,,,,,5.0,5.0,,,,,5.0,5.0,,,,,5.0,,,,,,,,,5.0,,,4.0,,,,
7080,,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,3.0,,,,,4.0,,,2.0,,,,4.0
7081,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,7.0,5.0,5.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,,7.0,,7.0,
7082,,,,,,,,,,,,,3.0,,,,3.0,,,,5.0,,,,,,,,,,5.0,,,,,,
7083,,,,,3.0,,,,,,,,3.0,4.0,4.0,4.0,,4.0,,4.0,,,,,4.0,,,,,,,4.0,,,,4.0,
7084,,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,,4.0,,,4.0,4.0,5.0,4.0,4.0,,5.0,
7085,,,,,,,,4.0,4.0,3.0,4.0,3.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,,,,5.0,
7087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,
7088,,,,,,,,,6.0,,,,,,7.0,,,,,,,,,,,,4.0,,,,,6.0,,,,,
7089,4.0,,4.0,,,4.0,,,,,,,,4.0,,4.0,,4.0,,4.0,,,5.0,,3.0,5.0,,,7.0,,,,,,5.0,,
7091,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,
7092,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,3.0,,
7093,4.0,,3.0,,,4.0,,,,,,,,4.0,,3.0,,,,,,,4.0,,,,4.0,,4.0,,,,,,5.0,,
7094,,,,,,,,,,4.0,,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,,,4.0,4.0,,4.0,,,4.0,,,,,,4.0
7096,,,,,,,,3.0,3.0,2.0,,,,,,,,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,,4.0,,3.0,4.0,4.0,
7097,,7.0,4.0,,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,,,5.0,4.0,,5.0,4.0,,,5.0
7098,,,,,,,,,,,,,,4.0,,4.0,,4.0,,4.0,,5.0,,,4.0,,,4.0,,,4.0,,3.0,,,,
7099,4.0,4.0,4.0,4.0,3.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,,5.0,,,,,,4.0,,,,5.0,
7100,,,,,,,,,,,,,4.0,,4.0,,4.0,,4.0,,,,,,,,,,,4.0,,,3.0,,,,
7101,,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,5.0,,,,,,
7102,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,5.0,,,,,5.0,,,,
7103,,4.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,,,,,4.0,,,,,,4.0,,,,5.0,
7104,3.0,,4.0,,,,4.0,,,,,,,4.0,,,,,,4.0,,,,,,4.0,4.0,,,,,5.0,,,,,
7105,,,,,,4.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,,,
7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
7107,,,,,,,,,,,,,,,,4.0,,,,,3.0,,3.0,,,3.0,,,4.0,,,5.0,5.0,,4.0,,
7108,,,,,,,,,,,,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,,,
7109,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,,,
7110,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,4.0,,,,,4.0,,,,4.0
7111,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,5.0,,,,,,
7113,5.0,5.0,5.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,7.0,,,,,,7.0,,,,,
7114,,,,,1.0,,,,2.0,,,,,3.0,,,2.0,,,,,,4.0,,,,,,,,,4.0,4.0,,,,5.0
7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,
7116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,,,,,,5.0,4.0,5.0,5.0,,,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,5.0,,5.0,,,,,,,,6.0,,,7.0,,,,
7118,,,,,,,,,,,,,4.0,,4.0,,4.0,,4.0,,,,,,,,,,,,3.0,,,,,4.0,
7119,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,,,,,,,4.0,,,,5.0,
7120,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,6.0,,,,5.0,,,5.0,,,
7121,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
7122,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,4.0,
7123,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,
7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
7125,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,4.0,
7126,,3.0,4.0,3.0,3.0,3.0,3.0,4.0,,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,,,,4.0,,
7127,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,6.0,,,,,
7128,,,,,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,,5.0,,5.0,,,,,,5.0,,,,,,7.0
7129,,,,,,,,,,,4.0,4.0,,4.0,,4.0,,4.0,,4.0,,,,,,4.0,,,,,,5.0,4.0,4.0,,,
7130,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,3.0,
7131,,,,,,,,,1.0,,3.0,,,,1.0,,,,3.0,,3.0,,,3.0,,,3.0,,,3.0,,4.0,3.0,,,,
7132,,,,,,7.0,,,,,6.0,,6.0,,,,,5.0,,,,,,,,,7.0,,,,,7.0,,,,,
7133,,,,,,,,,,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,,,
7134,,4.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,,,,,,,,,,,4.0,,,,4.0,,
7135,5.0,,,7.0,,,5.0,,,,5.0,,,7.0,,,,,,7.0,,,,7.0,,,,,,,7.0,,,7.0,,,
7136,,,,,,,,,,4.0,,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,,,3.0,,3.0,,,3.0,4.0,,,,
7137,2.0,3.0,2.0,,4.0,,,,,4.0,,2.0,3.0,4.0,,,4.0,,,,4.0,4.0,4.0,,,,,5.0,5.0,,,,6.0,,,,
7139,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,,4.0,,7.0,
7140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,7.0,,,
7141,,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,,4.0,,,,,4.0,
7142,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,5.0,,4.0,,5.0,,4.0,,,4.0,,,4.0,,5.0,,,5.0,,
7143,,,,,,,4.0,,,3.0,,4.0,,5.0,4.0,4.0,3.0,,,,,,,,4.0,,4.0,,,,,3.0,,,,3.0,
7144,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,5.0,5.0,,,,,
7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,
7146,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,,,,
7148,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,6.0,,,,5.0,,,,
7149,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,5.0,,,,,
7151,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
7152,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,4.0,,,,4.0,,,,3.0,5.0,,,
7153,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,5.0,,,,,5.0,,,,
7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,,,,,,7.0,5.0,5.0,6.0,,,,,5.0,6.0,5.0,,7.0,7.0,,,7.0,7.0,6.0,7.0,7.0,7.0,,,7.0,,,,,,7.0,
7157,,,,,,,,,,,,,,,4.0,,3.0,,,,,4.0,,,,,5.0,,,,,5.0,,,,,
7159,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,4.0
7160,,,,,,,,,4.0,,,,,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,,4.0,,4.0,,4.0,4.0,,,4.0,3.0,4.0,,,4.0
7161,,,,,,,,,,,,,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,,7.0,,7.0,,7.0,
7163,,,,,,3.0,,,,2.0,,,3.0,4.0,3.0,3.0,4.0,4.0,,,,,5.0,,,,4.0,,,,,4.0,,,,4.0,
7164,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,
7165,,,,,,,,,,,,,,,,4.0,,4.0,,4.0,,,,,3.0,,,,,,,3.0,,,,4.0,
7167,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,4.0,,4.0,5.0,,,,,4.0,,,,
7168,,,,,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,,,,,
7169,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,4.0,,,,,,,,,,1.0,,
7170,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,4.0,,,,4.0
7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,7.0,,,,,,
7172,,,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,,,4.0,,,,4.0,,
7173,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,,5.0,,,4.0,,4.0,,,,,,5.0,,,,
7175,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,4.0,
7176,,,,5.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,7.0,,,,,,
7177,,,,,,3.0,,,2.0,,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,,5.0,,,5.0,,,5.0,6.0,,4.0,,,4.0,5.0,,4.0,
7179,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,5.0,,,5.0,,,4.0,,5.0,5.0,,,6.0
7180,,,,,,4.0,5.0,5.0,6.0,,4.0,5.0,4.0,4.0,7.0,7.0,7.0,,7.0,,,7.0,,,,,7.0,,,,,,7.0,,,,
7181,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,6.0,,,,,,,,,
7182,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,4.0,
7184,,,,,,,,,4.0,3.0,4.0,,,,4.0,4.0,4.0,,,,,,,,,4.0,,,,3.0,,4.0,3.0,4.0,,,
7185,,,,,,,,,,,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,,5.0,,,,5.0
7186,,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,,,,,,,,,,,4.0,,,,,4.0,
7187,,,,,,,,,2.0,,3.0,1.0,3.0,3.0,3.0,3.0,3.0,,4.0,,,,,,,,,,,,,,,,,,
7188,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,4.0,,,,4.0,
7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,,7.0,,,7.0,,,,
7191,,,,,,2.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,,4.0,3.0,,,3.0,,,,,4.0,4.0,,,4.0,,,4.0,
7192,,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,4.0,,,,,5.0,4.0,4.0,,,
7193,,,,,,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,,,6.0
7194,,,,,,,,,,,,4.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,7.0,,,,,5.0,,,,
7195,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,4.0,
7196,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,
7197,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,,,4.0,2.0,,,,
7198,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,4.0,
7199,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,
7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,4.0
7201,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,,,,4.0,,
7202,,,,,,4.0,4.0,4.0,,,3.0,,4.0,3.0,3.0,3.0,4.0,,3.0,,,,,,,,,,,,,4.0,,,,4.0,
7203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,,,,,,,4.0,4.0,4.0,4.0,,,,4.0,4.0,5.0,4.0,,4.0,,,4.0,,,,4.0,,,,,,5.0,,,,,
7205,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,5.0,,,4.0,,6.0,,,,,,,5.0,,
7207,,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,7.0,,,6.0,,,,,,,,7.0,,,,,,
7208,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,6.0,,,5.0,,,,
7209,,,,,,,,,5.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,5.0,,,5.0,,,,,,5.0,,,,,
7210,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0
7211,,,,,,4.0,4.0,5.0,4.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,,,,,,,,,4.0,,,,4.0,,
7212,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,5.0,,,,,,
7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
7215,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,3.0,,,,,,3.0,3.0,,,4.0,
7217,,,,,,,,7.0,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,6.0,,,,
7218,,,,3.0,,5.0,,,,,,,,5.0,,,,,,,,,,,,6.0,6.0,,,,,5.0,,,,,
7219,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,4.0,,,4.0,5.0,,5.0
7220,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,
7221,,,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,4.0,,,,4.0,,
7222,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,
7225,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
7226,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,4.0,
7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,4.0
7228,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,
