wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2222,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.0,,
2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,,2.0,3.0,3.0,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,
2227,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,
2229,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,4.0
2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
2232,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,1.0,,,,,,,,,1.0,,,,,,
2235,,,,,,,,,1.0,,,,,3.0,,2.0,,3.0,,2.0,,3.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,2.0,,,
2236,,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,2.0,,,,2.0,,,,,,,2.0,,,,,
2238,,,,,,,3.0,,,,2.0,,,,,,2.0,,,,,,3.0,,,,,,,3.0,,,,,,,
2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,
2240,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,2.0,,,,,,1.0,,
2241,3.0,3.0,,3.0,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,
2242,,,,,,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,,3.0,,,,,,3.0,,,,,,3.0,,
2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,
2244,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,
2246,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,2.0,,
2247,,,,,,,,,,,2.0,,,,2.0,,,,3.0,,,,,,,,,,,4.0,,,,,,,
2248,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,,,,,,
2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
2251,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,,,,,,4.0,,,,,
2253,,,,,,3.0,2.0,,1.0,,,,,1.0,,,,2.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,
2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,,,,,,,,3.0,,,,,,3.0,,,,,3.0,,,,,,,,,,,,3.0,,,,,,
2257,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,,,,,,,,,,,4.0,,,,3.0,,
2258,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,1.0,,
2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,
2262,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,3.0,,,
2263,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,2.0,,,,2.0,
2264,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,4.0,,,,,
2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,,,,,,3.0,,,,,,2.0,,,,3.0,
2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
2269,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,,,,2.0,
2270,,4.0,,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,
2271,2.0,2.0,1.0,,2.0,,,,2.0,,,,,2.0,,,,,,,4.0,,,,,,,,,2.0,,,,,3.0,,
2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
2273,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,3.0,,,,3.0,,4.0,,,
2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
2276,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,3.0,,,,,
2277,,,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,2.0,,,,,,,3.0,,
2278,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,2.0,1.0,3.0,,,,,,3.0,,3.0,,
2279,,,,,,,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,1.0,,,,2.0,,2.0,2.0,,,3.0
2280,3.0,,,3.0,,,,,3.0,,,,,4.0,,,,,,,,,,,4.0,,,,4.0,,,,,,,,
2281,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,2.0,,,,,
2282,,,,,,,4.0,,,,,,,4.0,,,4.0,,,,,,,,,,,4.0,,,,,3.0,,,,
2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,,
2286,,,,,,,,,,,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2287,,,,,,2.0,2.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,2.0,3.0,2.0,,,,,3.0,,,,,,,,3.0,,,,,,
2288,,,,3.0,,,,,2.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,3.0,,,,,,
2289,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,0.0,,,,,,3.0,2.0,,3.0,,,,2.0
2290,,,,2.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,
2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,
2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,,,,
2297,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,2.0,,,,
2299,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,,,,,,2.0,,
2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
2301,,,,,,,,,,,,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,2.0
2302,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,2.0,,3.0,
2303,,3.0,,3.0,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
2304,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,
2306,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,
2307,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,1.0,,
2308,,,,,,,,,,,,2.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,3.0,,
2309,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,3.0,,,,
2310,,,,2.0,2.0,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,3.0,,,,,,,,
2311,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,
2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,,,1.0,1.0,0.0,0.0,0.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,
2315,3.0,3.0,3.0,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,
2317,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,
2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,
2321,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,
2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
2323,,,,,,,,1.0,1.0,,1.0,,,2.0,,,,1.0,,3.0,,,2.0,,,,,,,,,2.0,,,,3.0,
2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
2326,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,3.0,
2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,,,,,,,,,,,,1.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,2.0,2.0,,,,2.0,,,2.0,,,,
2329,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,,,,,,,,,4.0,,,,,,,,
2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
2331,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,3.0,3.0,,4.0,
2332,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,4.0,,,,,,3.0,,,,
2335,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,
2336,,,,,,,,3.0,,,,,3.0,2.0,,3.0,,2.0,,3.0,,,,,,,,,,,,3.0,,,,,
2337,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,4.0,,,
2338,,1.0,,,,,,,,,,,,2.0,,,2.0,,,,,2.0,1.0,,,2.0,,,,,,1.0,2.0,,,,
2339,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,4.0,,,,
2340,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,3.0,,,,,,,3.0,,,,,
2341,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,2.0,,,,
2342,2.0,,2.0,,1.0,,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,
2343,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,
2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,
2345,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,,
2346,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,3.0,
2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
2350,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,2.0,,,1.0,2.0,,2.0,1.0,,,1.0,,,2.0,2.0,,1.0,,2.0
2351,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,4.0,,,
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,
2355,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,,2.0,,,,
2357,,,,,,,,,,,,2.0,,,,,,2.0,,,,,2.0,,1.0,,1.0,,,,,,2.0,,,,
2358,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,
2360,,2.0,3.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,
2361,,,3.0,4.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,,,,,4.0,,,,,,,,4.0,,,,,
2362,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,,3.0,,,,,,3.0,,,
2364,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,
2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0
2367,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,3.0,,,,,,,3.0,,,,,
2368,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0,,,1.0,,,,,,0.0,,,,
2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2370,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,4.0,,,,,,,,
2371,,2.0,,,,,,,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,3.0,,,,3.0,,,,
2375,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,3.0,,
2376,,,3.0,,,,2.0,,,,,,2.0,,2.0,,,,,,3.0,,,,,,,,,2.0,,,,,2.0,,
2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
2379,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,3.0,,,,
2380,,,,,,,,,2.0,,,,,2.0,,,,,,,3.0,,,,,,,,,3.0,,,,,,,
2381,,,2.0,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,
2383,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,3.0,,
2385,,,,,,,,2.0,3.0,,,,,3.0,,2.0,,3.0,,3.0,,3.0,,3.0,,,,3.0,,3.0,,,3.0,3.0,,,
2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2389,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,
2390,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,4.0,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
2396,,,,,,,,,,,3.0,,,,,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,,
2397,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,
2399,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,3.0,,,
2400,,3.0,,3.0,,,,3.0,3.0,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
2401,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
2402,,,,,,,,,,2.0,,,2.0,,2.0,,,3.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,
2403,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,
2404,,,,,,3.0,2.0,2.0,2.0,,,,,3.0,,,,2.0,,,3.0,,,,3.0,3.0,,,3.0,,,2.0,3.0,,,,
2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
2410,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,3.0,,,,,
2412,,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,
2413,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,3.0,,,,
2414,,,,,,,2.0,3.0,3.0,2.0,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,,,,,,,,,3.0,,,,,,2.0,,,,
2415,,1.0,0.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,2.0,,,,,,3.0,,,,3.0
2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,,,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,3.0,,,,2.0,3.0,3.0,,,
2418,3.0,3.0,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,2.0,,,,,,,,,,,3.0,,,,,,
2420,3.0,3.0,,3.0,,,,,3.0,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,4.0,,,,4.0,,,,
2421,,,,,,1.0,,2.0,2.0,0.0,,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,,,,,,,,,2.0,,,,,,3.0,,
2422,,,,,,,,,1.0,,,,3.0,,3.0,,2.0,,3.0,,2.0,,,,2.0,,,,,,,3.0,,,,,
2423,,,,,,,,,,,,,1.0,,2.0,,2.0,,1.0,,,,2.0,,2.0,,,,,2.0,2.0,2.0,,,,2.0,
2424,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,
2425,,2.0,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,2.0,
2426,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,2.0,,,,,,3.0,2.0,,,2.0,,,,,,,,
2428,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,
2430,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,2.0,,
2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,
2432,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,,,,,,,
2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,,,,,,,,,,,,,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,
2435,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,3.0,,,,,,
2436,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,
2437,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,,,
2438,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,2.0,3.0,,,
2439,,,,,,,2.0,3.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,2.0,,,,,,,,,3.0,,3.0,2.0,3.0,3.0,,2.0,,,
2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,
2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
2442,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,
2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2446,,,,,,,,,,0.0,,,1.0,,2.0,,,2.0,,,,,2.0,,,,,,,1.0,,,,,2.0,,
2447,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
2448,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,,3.0,,,,,,,,,,
2449,,2.0,,1.0,,,,2.0,,,2.0,2.0,2.0,1.0,1.0,3.0,,2.0,,3.0,,,,,,,,,,,2.0,,,,2.0,,
2450,,,,,,,,,,3.0,,,,4.0,,,4.0,,,4.0,,,,,,4.0,,,,4.0,,3.0,,3.0,,,
2451,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,,3.0,,,,
2452,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,4.0,,,,,,,
2453,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,
2455,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,4.0,,,,,,4.0,,,,,,4.0,
2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
2458,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,
2459,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,
2461,,,,,,1.0,2.0,2.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,
2463,2.0,2.0,2.0,,,3.0,,1.0,,,2.0,,,2.0,,,2.0,,,,,3.0,,,,,,,,3.0,,,,,,,
2464,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,,,4.0,,,,,,3.0,
2465,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,3.0,,,,,,,
2466,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,
2468,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,4.0,,,,,
2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,,,,,,,,,,,2.0,,,,2.0,,,,3.0,,,,3.0,,,3.0,,,3.0,,,3.0,,,3.0,,
2471,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
2473,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,
2474,,,,,1.0,,,,1.0,,,0.0,,2.0,,,,,,,,2.0,,,,,,,,,3.0,,,,,,
2475,,,,,,,,,,2.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,,,,3.0,,,,3.0,,,,3.0,,3.0,,,
2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,3.0,
2478,,,,,,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,
2480,,,,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,3.0,,,,,
2483,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,
2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
2486,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,,3.0,,,,,,3.0,,,,,,,,
2487,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,3.0,,3.0,,3.0,,3.0,,,,
2488,,,,,,,4.0,,,,,,,4.0,,,3.0,4.0,,,,,,3.0,,,,,,,,,,3.0,,,
2489,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,2.0,
2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,,1.0,1.0,,,0.0,,1.0,1.0,,,2.0,
2492,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,4.0,,,,,,,,4.0,,,,,
2493,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,2.0,,,,,
2494,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,,,,,,,,3.0,,,,,,3.0,,,,,
2495,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,
2497,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,
2500,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,2.0,,,,,2.0,,
2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,
2504,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,3.0,,,,
2506,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,
2507,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
2510,3.0,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,3.0,,,,,,3.0,,,,,
2511,,,,,,,,,2.0,2.0,,,,,,,,2.0,,,,,3.0,,,,,,,3.0,,,2.0,,2.0,,
2512,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,
