ObservationsstedNr,X_UTM32,Y_UTM32
53000431,507910,6176686
53000432,737920,6170532
53000433,507910,6176686
53000434,736439,6169948
53000435,507910,6176686
53000436,737498,6170938
53000437,507910,6176686
53000438,737865,6169033
53000439,507910,6176686
53000440,735804,6174998
53000441,507910,6176686
53000442,507910,6176686
53000443,507910,6176686
53000444,737631,6170750
53000445,507910,6176686
53000446,735280,6172488
53000447,507910,6176686
53000448,735699,6171414
53000449,507910,6176686
53000450,735814,6172364
53000451,507910,6176686
53000452,736296,6174134
53000453,507910,6176686
53000454,737696,6170806
53000455,507910,6176686
53000456,735728,6173296
53000457,507910,6176686
53000458,736871,6175778
53000459,507910,6176686
53000460,735292,6172898
53000461,507910,6176686
53000462,737274,6169090
53000463,507910,6176686
53000464,507910,6176686
53000465,507910,6176686
53000466,738650,6169245
53000467,507910,6176686
53000468,736763,6175867
53000469,507910,6176686
53000470,738190,6169056
53000471,507910,6176686
53000472,507910,6176686
53000473,507910,6176686
53000474,507910,6176686
53000475,507910,6176686
53000476,507910,6176686
53000477,507910,6176686
53000478,737612,6173274
53000479,507910,6176686
53000480,737897,6168944
53000481,507910,6176686
53000482,736856,6169989
53000483,507910,6176686
53000484,507910,6176686
53000485,507910,6176686
53000486,737544,6170910
53000487,507910,6176686
53000489,722908,6166366
53000490,722908,6166366
53000491,724254,6169151
53000492,507910,6176686
53000493,718358,6175901
53000494,718557,6175295
53000495,718941,6175458
53000498,724172,6176377
53000499,723972,6176886
53000500,723857,6176759
53000501,723851,6176535
53000502,716204,6170336
53000503,716204,6170336
53000504,724844,6188869
53000505,507910,6176686
53000506,724084,6189119
53000507,507910,6176686
53000508,723743,6187703
53000509,507910,6176686
53000510,724352,6187908
53000511,507910,6176686
53000522,735760,6168587
53000523,507910,6176686
53000524,737138,6167201
53000525,507910,6176686
53000526,724536,6163344
53000527,724536,6163344
53000528,507910,6176686
53000529,507910,6176686
53000530,723597,6167439
53000531,507910,6176686
53000532,723993,6167461
53000533,507910,6176686
53000534,722630,6166965
53000535,507910,6176686
53000536,724446,6163611
53000537,507910,6176686
53000538,700534,6170063
53000539,507910,6176686
53000540,507910,6176686
53000541,507910,6176686
53000542,507910,6176686
53000543,507910,6176686
53000544,507910,6176686
53000545,507910,6176686
53000546,719308,6179833
53000547,719316,6179871
53000548,719330,6179898
53000549,722733,6180920
53000550,722906,6180948
53000551,722906,6180948
53000552,722906,6180948
53000553,722906,6180948
53000554,722906,6180948
53000555,722906,6180948
53000556,722906,6180948
53000557,722906,6180948
53000558,722906,6180948
53000559,722906,6180948
53000560,722906,6180948
53000561,722906,6180948
53000562,722906,6180948
53000563,722906,6180948
53000564,710810,6211885
53000565,710299,6209903
53000566,725529,6173182
53000567,725529,6173182
53000568,725529,6173182
53000569,725529,6173182
53000570,710189,6170821
53000571,710550,6170751
53000572,710694,6171579
53000573,716981,6179245
53000574,717001,6179297
53000575,717001,6179297
53000576,721550,6166210
53000577,699460,6170500
53000578,723848,6165040
53000579,723760,6165530
53000580,700350,6170340
53000581,736099,6174440
53000582,724082,6178759
53000583,729082,6173044
53000584,720419,6179051
53000585,720491,6182635
53000586,723736,6171867
53000587,725755,6177490
53000588,725088,6177506
53000589,725302,6177645
53000590,724962,6177308
53000591,725694,6177439
53000592,726033,6177328
53000593,727153,6169595
53000594,727158,6169588
53000595,727158,6169588
53000596,727158,6169588
53000597,727158,6169588
53000598,727158,6169588
53000599,724548,6164659
53000600,507910,6176686
53000601,724364,6164639
53000602,721430,6184254
53000603,507910,6176686
53000604,721440,6184224
53000605,507910,6176686
53000606,723777,6165485
53000607,507910,6176686
53000608,722518,6166625
53000609,507910,6176686
53000610,722422,6166644
53000611,507910,6176686
53000612,722381,6166792
53000613,507910,6176686
53000614,724559,6188534
53000615,507910,6176686
53000626,698624,6169145
53000627,726087,6162935
53000628,507910,6176686
53000629,507910,6176686
53000630,507910,6176686
53000631,727325,6163420
53000632,507910,6176686
53000633,727131,6163302
53000634,507910,6176686
53000635,507910,6176686
53000636,507910,6176686
53000637,507910,6176686
53000638,507910,6176686
53000639,736157,6173988
53000640,507910,6176686
53000641,736147,6175228
53000642,507910,6176686
53000643,736429,6174938
53000644,507910,6176686
53000645,735674,6174158
53000646,507910,6176686
53000647,507910,6176686
53000648,507910,6176686
53000649,507910,6176686
53000650,507910,6176686
53000651,702127,6155268
53000652,507910,6176686
53000653,507910,6176686
53000654,507910,6176686
53000655,702320,6155813
53000656,507910,6176686
53000657,703416,6157933
53000658,507910,6176686
53000659,695141,6152315
53000664,724444,6164127
53000665,507910,6176686
53000666,724796,6168436
53000667,507910,6176686
53000668,723802,6167327
53000669,507910,6176686
53000670,701785,6154233
53000671,507910,6176686
53000672,701784,6154310
53000673,507910,6176686
53000674,702111,6155431
53000675,507910,6176686
53000686,507910,6176686
53000687,507910,6176686
53000688,507910,6176686
53000689,507910,6176686
53000690,507910,6176686
53000691,507910,6176686
53000692,507910,6176686
53000693,507910,6176686
53000694,507910,6176686
53000695,507910,6176686
53000696,507910,6176686
53000697,507910,6176686
53000698,507910,6176686
53000699,507910,6176686
53000700,507910,6176686
53000701,507910,6176686
53000702,507910,6176686
53000703,507910,6176686
53000704,507910,6176686
53000705,507910,6176686
53000706,507910,6176686
53000707,507910,6176686
53000708,507910,6176686
53000709,507910,6176686
53000710,507910,6176686
53000711,507910,6176686
53000712,507910,6176686
53000713,507910,6176686
53000714,507910,6176686
53000715,507910,6176686
53000716,507910,6176686
53000717,507910,6176686
53000718,507910,6176686
53000719,507910,6176686
53000743,727036,6176788
53000744,726938,6177131
53000745,725285,6175154
53000783,720265,6180215
53000784,721550,6166210
53000785,715860,6176670
53000786,724444,6164130
53000787,736157,6173988
53000788,736148,6175229
53000789,736426,6174945
53000790,726078,6162941
53000791,727129,6163300
53000792,727325,6163423
53000793,735674,6174155
54000006,600734,6181355
54000007,598178,6181815
54000008,601983,6182733
54000010,646419,6119794
54000011,633721,6137208
54000012,645988,6121651
54000013,637819,6115194
54000014,639419,6118994
54000015,638319,6136594
54000017,595850,6190599
54000018,596612,6190121
54000019,601291,6184144
54000020,601687,6191677
54000021,598098,6183671
54000022,597822,6184779
54000023,603882,6193439
54000024,598477,6184789
54000025,600446,6193166
54000026,598571,6188308
54000027,595849,6190444
54000028,507910,6176686
54000029,507910,6176686
54000030,507910,6176686
54000031,507910,6176686
54000032,507910,6176686
54000033,507910,6176686
54000034,507910,6176686
54000035,507910,6176686
54000036,507910,6176686
54000037,507910,6176686
54000038,646419,6119794
54000039,646419,6119794
54000040,647965,6125804
54000041,647965,6125804
54000042,638606,6150516
54000043,638606,6150516
54000044,641852,6145700
54000045,641852,6145700
54000046,634899,6167259
54000047,634899,6167259
54000048,640729,6134982
54000049,640729,6134982
54000053,638649,6116425
54000054,636980,6115187
54000055,637195,6113096
54000056,638377,6116061
54000057,637594,6114226
54000058,636907,6114271
54000059,638545,6121573
54000060,639218,6121757
54000061,638265,6124524
54000062,638395,6122151
54000063,638684,6119644
54000064,639828,6119828
54000065,642449,6124141
54000066,643373,6123127
54000067,644217,6123420
54000068,507910,6176686
54000069,645584,6121699
54000070,646849,6119072
54000071,646323,6119180
54000072,648022,6121193
54000073,649443,6121508
54000074,648724,6120004
54000075,650647,6121154
54000076,650961,6120982
54000077,653904,6121408
54000078,653638,6120587
54000079,652460,6120768
54000080,655380,6122049
54000081,655924,6122052
54000082,656029,6118480
54000083,654164,6119934
54000084,655077,6119386
54000085,507910,6176686
54000086,654148,6119463
54000087,654508,6119400
54000088,507910,6176686
54000089,507910,6176686
54000090,507910,6176686
54000091,601666,6194725
54000092,605008,6194576
54000093,603132,6193125
54000094,601674,6194811
54000095,507910,6176686
54000096,601665,6194687
54000097,601817,6194114
54000098,634085,6172372
54000099,634085,6172372
54000100,637134,6167510
54000101,637134,6167510
54000102,650644,6121151
54000103,650644,6121151
54000104,647653,6124156
54000105,647653,6124156
54000106,645988,6121651
54000122,638319,6136594
54000123,640343,6134596
54000124,640343,6134596
54000251,633721,6137208
54000258,633721,6137208
54000260,645685,6122429
54000262,644940,6122631
54000263,507910,6176686
54000264,644605,6123000
54000265,507910,6176686
54000266,644099,6122053
54000267,507910,6176686
54000272,507910,6176686
54000273,507910,6176686
54000274,507910,6176686
54000275,507910,6176686
54000276,638342,6124604
54000277,507910,6176686
54000278,638176,6124307
54000279,507910,6176686
54000280,638483,6123928
54000281,507910,6176686
54000282,507910,6176686
54000283,507910,6176686
54000284,638832,6123896
54000285,507910,6176686
54000286,638786,6123654
54000287,507910,6176686
54000288,638755,6123398
54000289,507910,6176686
54000290,638197,6122074
54000291,507910,6176686
54000292,638259,6122033
54000293,507910,6176686
54000294,638720,6121911
54000295,507910,6176686
54000296,639504,6121663
54000297,507910,6176686
54000298,638407,6120837
54000299,507910,6176686
54000300,638709,6120883
54000301,507910,6176686
54000302,638361,6119796
54000303,507910,6176686
54000304,638423,6119763
54000305,507910,6176686
54000306,638392,6119525
54000307,507910,6176686
54000308,639960,6119593
54000309,507910,6176686
54000310,639079,6118871
54000311,507910,6176686
54000312,639580,6118990
54000313,507910,6176686
54000314,507910,6176686
54000315,507910,6176686
54000316,639738,6118693
54000317,507910,6176686
54000318,640025,6118838
54000319,507910,6176686
54000320,507910,6176686
54000321,507910,6176686
54000322,636499,6114914
54000323,507910,6176686
54000324,507910,6176686
54000325,507910,6176686
54000326,637330,6114930
54000327,507910,6176686
54000328,507910,6176686
54000329,507910,6176686
54000330,507910,6176686
54000331,507910,6176686
54000332,643501,6123690
54000333,507910,6176686
54000334,642929,6122463
54000335,507910,6176686
54000336,643104,6122725
54000337,507910,6176686
54000338,644280,6122829
54000339,507910,6176686
54000340,643498,6121685
54000341,507910,6176686
54000342,645685,6122429
54000343,507910,6176686
54000344,645578,6123012
54000345,507910,6176686
54000346,646541,6118834
54000347,507910,6176686
54000348,648000,6119003
54000349,507910,6176686
54000350,507910,6176686
54000351,507910,6176686
54000352,507910,6176686
54000353,507910,6176686
54000354,507910,6176686
54000355,507910,6176686
54000356,507910,6176686
54000357,507910,6176686
54000358,507910,6176686
54000359,507910,6176686
54000360,649450,6120586
54000361,507910,6176686
54000362,652287,6118867
54000363,507910,6176686
54000364,652435,6119161
54000365,507910,6176686
54000366,653888,6119302
54000367,507910,6176686
54000368,656061,6118800
54000369,507910,6176686
54000370,507910,6176686
54000371,507910,6176686
54000372,507910,6176686
54000373,507910,6176686
54000374,637779,6115203
54000380,625658,6176715
54000381,507910,6176686
54000382,507910,6176686
54000383,507910,6176686
54000384,646375,6119745
54000385,646475,6119823
54000386,646387,6119850
54000387,597365,6206250
54000388,507910,6176686
54000389,601582,6197510
54000390,507910,6176686
54000391,601235,6196350
54000392,507910,6176686
54000393,603496,6193690
54000394,507910,6176686
54000395,602693,6198150
54000396,507910,6176686
54000397,601520,6198060
54000398,507910,6176686
54000399,602637,6193400
54000400,507910,6176686
54000401,601182,6197730
54000402,507910,6176686
54000403,601900,6194020
54000404,507910,6176686
54000405,582461,6181380
54000406,507910,6176686
54000407,582491,6182300
54000408,507910,6176686
54000409,582638,6182610
54000410,507910,6176686
54000411,581848,6182650
54000412,507910,6176686
54000413,582923,6179010
54000414,507910,6176686
54000415,581727,6178790
54000416,507910,6176686
54000417,580473,6178960
54000418,507910,6176686
54000419,577805,6179210
54000420,507910,6176686
54000421,507910,6176686
54000423,639419,6118994
54000424,671865,6141389
54000425,507910,6176686
54000426,633568,6137055
54000427,633639,6137038
54000428,633726,6137030
54000429,634922,6167308
54000430,507910,6176686
54000431,597021,6188158
54000432,597021,6188158
54000433,654582,6119088
54000434,507910,6176686
54000437,507910,6176686
54000438,507910,6176686
54000439,507910,6176686
54000440,507910,6176686
54000441,507910,6176686
54000442,507910,6176686
54000443,507910,6176686
54000444,507910,6176686
54000445,507910,6176686
54000446,507910,6176686
54000447,507910,6176686
54000448,507910,6176686
54000449,507910,6176686
54000450,507910,6176686
54000451,507910,6176686
54000452,507910,6176686
54000453,507910,6176686
54000454,507910,6176686
54000455,507910,6176686
54000456,507910,6176686
54000457,507910,6176686
54000458,507910,6176686
54000459,507910,6176686
54000460,507910,6176686
54000461,507910,6176686
54000462,507910,6176686
54000463,507910,6176686
54000464,507910,6176686
54000465,507910,6176686
54000466,507910,6176686
54000467,507910,6176686
54000468,507910,6176686
54000469,597491,6184757
54000470,643342,6123134
54000472,507910,6176686
54000473,507910,6176686
54000474,507910,6176686
54000475,507910,6176686
54000477,507910,6176686
54000478,645759,6122388
54000479,507910,6176686
54000480,507910,6176686
54000481,507910,6176686
54000482,507910,6176686
55000001,649416,6169795
55000002,507910,6176686
55000003,507910,6176686
55000004,663416,6147895
55000005,507910,6176686
55000006,507910,6176686
55000007,507910,6176686
55000008,507910,6176686
55000009,507910,6176686
55000010,507910,6176686
55000012,644295,6162469
55000019,644419,6160794
55000020,644419,6160794
55000027,507910,6176686
55000028,507910,6176686
55000029,507910,6176686
55000030,507910,6176686
55000031,507910,6176686
55000032,507910,6176686
55000033,669119,6163894
55000034,652419,6166694
55000035,652947,6166944
55000036,658319,6168694
55000044,649419,6169794
55000045,663419,6147894
55000053,649419,6169794
55000054,663419,6147894
55000055,668913,6166790
55000056,668913,6166790
55000057,662716,6160505
